case_id,channel,seed,snr_db,trials,metric,value,reported_value,config,log
pusch_tp0_16qam_mmse,PUSCH,67890,10.0,200,ber,0.0,0.0000e+00,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp0_16qam_mmse,PUSCH,67890,10.0,200,bler,0.0,0.0000,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp0_16qam_mmse,PUSCH,67890,15.0,200,ber,0.0,0.0000e+00,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp0_16qam_mmse,PUSCH,67890,15.0,200,bler,0.0,0.0000,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp0_16qam_mmse,PUSCH,67890,20.0,200,ber,0.0,0.0000e+00,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp0_16qam_mmse,PUSCH,67890,20.0,200,bler,0.0,0.0000,configs/pusch_tp0_16qam_mmse_seed67890.cfg,logs/pusch_tp0_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,12345,-10.0,200,ber,0.47258,4.7258e-01,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,-10.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,-5.0,200,ber,0.41652,4.1652e-01,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,-5.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
