case_id,channel,seed,snr_db,trials,metric,value,reported_value,config,log
pdcch_uss_al8,PDCCH,67890,10,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,10,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,15,200,p_detect,1,1.0000,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,15,200,p_miss,0,0.0000,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,15,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,15,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,20,200,p_detect,1,1.0000,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,20,200,p_miss,0,0.0000,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,20,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al8,PDCCH,67890,20,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al8_seed67890.cfg,logs/pdcch_uss_al8_seed67890.txt
pdcch_uss_al16,PDCCH,12345,-10,200,p_detect,0.945,0.9450,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-10,200,p_miss,0.055,0.0550,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-10,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-10,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-5,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-5,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-5,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,-5,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,0,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,0,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,0,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,0,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,5,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,5,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,5,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,5,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,10,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,10,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,10,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,10,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,15,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,15,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,15,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,15,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,20,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,20,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,20,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,12345,20,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed12345.cfg,logs/pdcch_uss_al16_seed12345.txt
pdcch_uss_al16,PDCCH,67890,-10,200,p_detect,0.945,0.9450,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-10,200,p_miss,0.055,0.0550,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-10,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-10,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-5,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-5,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-5,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,-5,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,0,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,0,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,0,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,0,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,5,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,5,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,5,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,5,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,10,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,10,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,10,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,10,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,15,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,15,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,15,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,15,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,20,200,p_detect,1,1.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,20,200,p_miss,0,0.0000,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,20,200,p_false_alarm,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdcch_uss_al16,PDCCH,67890,20,200,ber_detected,0,0.0000e+00,configs/pdcch_uss_al16_seed67890.cfg,logs/pdcch_uss_al16_seed67890.txt
pdsch_coded_qpsk,PDSCH,12345,-10,200,ber,0.37918,3.7918e-01,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,-10,200,bler,1,1.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,-5,200,ber,0.28297,2.8297e-01,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,-5,200,bler,1,1.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,0,200,ber,0.047949,4.7949e-02,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,0,200,bler,0.505,0.5050,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,5,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,5,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,10,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,10,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,15,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,15,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,20,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,12345,20,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed12345.cfg,logs/pdsch_coded_qpsk_seed12345.txt
pdsch_coded_qpsk,PDSCH,67890,-10,200,ber,0.37609,3.7609e-01,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,-10,200,bler,1,1.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,-5,200,ber,0.29146,2.9146e-01,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,-5,200,bler,1,1.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,0,200,ber,0.042363,4.2363e-02,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,0,200,bler,0.475,0.4750,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,5,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,5,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,10,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,10,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,15,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,15,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,20,200,ber,0,0.0000e+00,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_coded_qpsk,PDSCH,67890,20,200,bler,0,0.0000,configs/pdsch_coded_qpsk_seed67890.cfg,logs/pdsch_coded_qpsk_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,-10,200,ber,0.46202,4.6202e-01,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,-10,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,-5,200,ber,0.40111,4.0111e-01,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,-5,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,0,200,ber,0.26716,2.6716e-01,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,0,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,5,200,ber,0.0017308,1.7308e-03,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,5,200,bler,0.14,0.1400,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,10,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,10,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,15,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,15,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,20,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,12345,20,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed12345.cfg,logs/pdsch_dmrs_qpsk_zf_seed12345.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,-10,200,ber,0.46712,4.6712e-01,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,-10,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,-5,200,ber,0.39966,3.9966e-01,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,-5,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,0,200,ber,0.26043,2.6043e-01,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,0,200,bler,1,1.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,5,200,ber,0.00091346,9.1346e-04,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,5,200,bler,0.08,0.0800,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,10,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,10,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,15,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,15,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,20,200,ber,0,0.0000e+00,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pdsch_dmrs_qpsk_zf,PDSCH,67890,20,200,bler,0,0.0000,configs/pdsch_dmrs_qpsk_zf_seed67890.cfg,logs/pdsch_dmrs_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,12345,-10,200,ber,0.46495,4.6495e-01,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,-10,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,-5,200,ber,0.39587,3.9587e-01,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,-5,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,0,200,ber,0.25755,2.5755e-01,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,0,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,5,200,ber,0.0018269,1.8269e-03,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,5,200,bler,0.115,0.1150,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,10,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,10,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,15,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,15,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,20,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,12345,20,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed12345.cfg,logs/pusch_tp0_qpsk_zf_seed12345.txt
pusch_tp0_qpsk_zf,PUSCH,67890,-10,200,ber,0.45692,4.5692e-01,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,-10,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,-5,200,ber,0.40471,4.0471e-01,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,-5,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,0,200,ber,0.25486,2.5486e-01,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,0,200,bler,1,1.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,5,200,ber,0.0016346,1.6346e-03,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,5,200,bler,0.135,0.1350,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,10,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,10,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,15,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,15,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,20,200,ber,0,0.0000e+00,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp0_qpsk_zf,PUSCH,67890,20,200,bler,0,0.0000,configs/pusch_tp0_qpsk_zf_seed67890.cfg,logs/pusch_tp0_qpsk_zf_seed67890.txt
pusch_tp1_qpsk_zf,PUSCH,12345,-10,200,ber,0.48346,4.8346e-01,configs/pusch_tp1_qpsk_zf_seed12345.cfg,logs/pusch_tp1_qpsk_zf_seed12345.txt
pusch_tp1_qpsk_zf,PUSCH,12345,-10,200,bler,1,1.0000,configs/pusch_tp1_qpsk_zf_seed12345.cfg,logs/pusch_tp1_qpsk_zf_seed12345.txt
pusch_tp1_qpsk_zf,PUSCH,12345,-5,200,ber,0.44933,4.4933e-01,configs/pusch_tp1_qpsk_zf_seed12345.cfg,logs/pusch_tp1_qpsk_zf_seed12345.txt
